ObservationDate,State,Country,Last Update,Confirmed,Deaths,Recovered
2020-04-02 00:00:00,Hunan,China,2020-04-02 08:53:00,1019,4,1014
2020-04-02 00:00:00,Idaho,US,2020-04-02 08:53:00,776,9,0
2020-04-02 00:00:00,Illinois,US,2020-04-02 08:53:00,7695,163,0
2020-04-02 00:00:00,Indiana,US,2020-04-02 08:53:00,3038,78,0
2020-04-02 00:00:00,Inner Mongolia,China,2020-04-02 08:53:00,117,1,74
2020-04-02 00:00:00,Iowa,US,2020-04-02 08:53:00,614,11,0
2020-04-02 00:00:00,Isle of Man,UK,2020-04-02 08:53:00,95,1,0
2020-04-02 00:00:00,Jiangsu,China,2020-04-02 08:53:00,647,0,631
2020-04-02 00:00:00,Jiangxi,China,2020-04-02 08:53:00,937,1,935
2020-04-02 00:00:00,Jilin,China,2020-04-02 08:53:00,98,1,92
2020-04-02 00:00:00,Kansas,US,2020-04-02 08:53:00,553,12,0
2020-04-02 00:00:00,Kentucky,US,2020-04-02 08:53:00,770,31,0
2020-04-02 00:00:00,Liaoning,China,2020-04-02 08:53:00,141,2,124
2020-04-02 00:00:00,Louisiana,US,2020-04-02 08:53:00,9149,310,0
2020-04-02 00:00:00,Macau,Macau,2020-04-02 08:53:00,41,0,10
2020-04-02 00:00:00,Maine,US,2020-04-02 08:53:00,376,7,0
2020-04-02 00:00:00,Manitoba,Canada,2020-04-02 08:53:00,167,1,0
2020-04-02 00:00:00,Martinique,France,2020-04-02 08:53:00,138,3,27
2020-04-02 00:00:00,Maryland,US,2020-04-02 08:53:00,2331,36,0
2020-04-02 00:00:00,Massachusetts,US,2020-04-02 08:53:00,8966,154,0
2020-04-02 00:00:00,Mayotte,France,2020-04-02 08:53:00,116,1,10
2020-04-02 00:00:00,Michigan,US,2020-04-02 08:53:00,10791,417,0
2020-04-02 00:00:00,Minnesota,US,2020-04-02 08:53:00,742,18,0
2020-04-02 00:00:00,Mississippi,US,2020-04-02 08:53:00,1177,26,0
2020-04-02 00:00:00,Missouri,US,2020-04-02 08:53:00,1857,22,0
2020-04-02 00:00:00,Montana,US,2020-04-02 08:53:00,241,6,0
2020-04-02 00:00:00,Montserrat,UK,2020-04-02 08:53:00,5,0,0
2020-04-02 00:00:00,Nebraska,US,2020-04-02 08:53:00,246,5,0
2020-04-02 00:00:00,Nevada,US,2020-04-02 08:53:00,1463,38,0
2020-04-02 00:00:00,New Brunswick,Canada,2020-04-02 08:53:00,91,0,0
2020-04-02 00:00:00,New Caledonia,France,2020-04-02 08:53:00,18,0,1
2020-04-02 00:00:00,New Hampshire,US,2020-04-02 08:53:00,316,3,0
2020-04-02 00:00:00,New Jersey,US,2020-04-02 08:53:00,25590,537,0
2020-04-02 00:00:00,New Mexico,US,2020-04-02 08:53:00,388,6,0
2020-04-02 00:00:00,New South Wales,Australia,2020-04-02 08:53:00,2298,10,4
2020-04-02 00:00:00,New York,US,2020-04-02 08:53:00,92506,2373,0
2020-04-02 00:00:00,Newfoundland and Labrador,Canada,2020-04-02 08:53:00,183,1,0
2020-04-02 00:00:00,Ningxia,China,2020-04-02 08:53:00,75,0,75
2020-04-02 00:00:00,North Carolina,US,2020-04-02 08:53:00,1977,21,0
2020-04-02 00:00:00,North Dakota,US,2020-04-02 08:53:00,159,3,0
2020-04-02 00:00:00,Northern Mariana Islands,US,2020-04-02 08:53:00,6,1,0
2020-04-02 00:00:00,Northern Territory,Australia,2020-04-02 08:53:00,21,0,0
2020-04-02 00:00:00,Northwest Territories,Canada,2020-04-02 08:53:00,2,0,0
2020-04-02 00:00:00,Nova Scotia,Canada,2020-04-02 08:53:00,193,0,0
2020-04-02 00:00:00,Ohio,US,2020-04-02 08:53:00,2901,81,0
2020-04-02 00:00:00,Oklahoma,US,2020-04-02 08:53:00,881,34,0
2020-04-02 00:00:00,Ontario,Canada,2020-04-02 08:53:00,2793,53,0
2020-04-02 00:00:00,Oregon,US,2020-04-02 08:53:00,826,21,0
2020-04-02 00:00:00,Pennsylvania,US,2020-04-02 08:53:00,7268,90,0
2020-04-02 00:00:00,Prince Edward Island,Canada,2020-04-02 08:53:00,22,0,0
2020-04-02 00:00:00,Puerto Rico,US,2020-04-02 08:53:00,316,12,0
2020-04-02 00:00:00,Qinghai,China,2020-04-02 08:53:00,18,0,18
2020-04-02 00:00:00,Quebec,Canada,2020-04-02 08:53:00,5518,36,0
2020-04-02 00:00:00,Queensland,Australia,2020-04-02 08:53:00,835,4,8
2020-04-02 00:00:00,Recovered,Canada,2020-04-02 08:53:00,0,0,1735
2020-04-02 00:00:00,Recovered,US,2020-04-02 08:53:00,0,0,9001
2020-04-02 00:00:00,Reunion,France,2020-04-02 08:53:00,308,0,40
2020-04-02 00:00:00,Rhode Island,US,2020-04-02 08:53:00,645,12,0
2020-04-02 00:00:00,Saint Barthelemy,France,2020-04-02 08:53:00,6,0,1
2020-04-02 00:00:00,Saskatchewan,Canada,2020-04-02 08:53:00,206,3,0
2020-04-02 00:00:00,Shaanxi,China,2020-04-02 08:53:00,255,3,242
2020-04-02 00:00:00,Shandong,China,2020-04-02 08:53:00,775,7,753
2020-04-02 00:00:00,Shanghai,China,2020-04-02 08:53:00,522,6,343
2020-04-02 00:00:00,Shanxi,China,2020-04-02 08:53:00,137,0,133
2020-04-02 00:00:00,Sichuan,China,2020-04-02 08:53:00,554,3,537
2020-04-02 00:00:00,Sint Maarten,Netherlands,2020-04-02 08:53:00,18,1,6
2020-04-02 00:00:00,South Australia,Australia,2020-04-02 08:53:00,367,0,6
2020-04-02 00:00:00,South Carolina,US,2020-04-02 08:53:00,1554,31,0
2020-04-02 00:00:00,South Dakota,US,2020-04-02 08:53:00,165,2,0
2020-04-02 00:00:00,St Martin,France,2020-04-02 08:53:00,22,1,2
2020-04-02 00:00:00,Tasmania,Australia,2020-04-02 08:53:00,72,2,5
2020-04-02 00:00:00,Tennessee,US,2020-04-02 08:53:00,3013,36,0
2020-04-02 00:00:00,Texas,US,2020-04-02 08:53:00,5069,77,0
2020-04-02 00:00:00,Tianjin,China,2020-04-02 08:53:00,176,3,135
2020-04-02 00:00:00,Tibet,China,2020-04-02 08:53:00,1,0,1
2020-04-02 00:00:00,Turks and Caicos Islands,UK,2020-04-02 08:53:00,5,0,0
2020-04-02 00:00:00,Utah,US,2020-04-02 08:53:00,1092,7,0
2020-04-02 00:00:00,Vermont,US,2020-04-02 08:53:00,338,17,0
2020-04-02 00:00:00,Victoria,Australia,2020-04-02 08:53:00,1036,5,422
2020-04-02 00:00:00,Virgin Islands,US,2020-04-02 08:53:00,30,0,0
2020-04-02 00:00:00,Virginia,US,2020-04-02 08:53:00,1706,41,0
2020-04-02 00:00:00,Washington,US,2020-04-02 08:53:00,6389,271,0
2020-04-02 00:00:00,West Virginia,US,2020-04-02 08:53:00,216,2,0
2020-04-02 00:00:00,Western Australia,Australia,2020-04-02 08:53:00,400,2,64
2020-04-02 00:00:00,Wisconsin,US,2020-04-02 08:53:00,1748,38,0
2020-04-02 00:00:00,Wyoming,US,2020-04-02 08:53:00,150,0,0
2020-04-02 00:00:00,Xinjiang,China,2020-04-02 08:53:00,76,3,73
2020-04-02 00:00:00,Yukon,Canada,2020-04-02 08:53:00,6,0,0
2020-04-02 00:00:00,Yunnan,China,2020-04-02 08:53:00,183,2,172
2020-04-02 00:00:00,Zhejiang,China,2020-04-02 08:53:00,1258,1,1228
2020-04-03 00:00:00,,Afghanistan,2020-04-03 22:52:45,281,6,10
2020-04-03 00:00:00,,Albania,2020-04-03 22:52:45,304,17,89
2020-04-03 00:00:00,,Algeria,2020-04-03 22:52:45,1171,105,62
2020-04-03 00:00:00,,Andorra,2020-04-03 22:52:45,439,16,16
2020-04-03 00:00:00,,Angola,2020-04-03 22:52:45,8,2,1
2020-04-03 00:00:00,,Antigua and Barbuda,2020-04-03 22:52:45,15,0,0
2020-04-03 00:00:00,,Argentina,2020-04-03 22:52:45,1265,39,266
2020-04-03 00:00:00,,Armenia,2020-04-03 22:52:45,736,7,43
2020-04-03 00:00:00,,Austria,2020-04-03 22:52:45,11524,168,2022
2020-04-03 00:00:00,,Azerbaijan,2020-04-03 22:52:45,443,5,32
2020-04-03 00:00:00,,Bahamas,2020-04-03 22:52:45,24,1,1
2020-04-03 00:00:00,,Bahrain,2020-04-03 22:52:45,672,4,382
2020-04-03 00:00:00,,Bangladesh,2020-04-03 22:52:45,61,6,26
2020-04-03 00:00:00,,Barbados,2020-04-03 22:52:45,51,0,0
2020-04-03 00:00:00,,Belarus,2020-04-03 22:52:45,351,4,53
2020-04-03 00:00:00,,Belgium,2020-04-03 22:52:45,16770,1143,2872
2020-04-03 00:00:00,,Belize,2020-04-03 22:52:45,4,0,0
2020-04-03 00:00:00,,Benin,2020-04-03 22:52:45,16,0,2
2020-04-03 00:00:00,,Bhutan,2020-04-03 22:52:45,5,0,2
2020-04-03 00:00:00,,Bolivia,2020-04-03 22:52:45,132,9,1
2020-04-03 00:00:00,,Bosnia and Herzegovina,2020-04-03 22:52:45,579,17,27
2020-04-03 00:00:00,,Botswana,2020-04-03 22:52:45,4,1,0
2020-04-03 00:00:00,,Brazil,2020-04-03 22:52:45,9056,359,127
2020-04-03 00:00:00,,Brunei,2020-04-03 22:52:45,134,1,65
2020-04-03 00:00:00,,Bulgaria,2020-04-03 22:52:45,485,14,30
2020-04-03 00:00:00,,Burkina Faso,2020-04-03 22:52:45,302,16,50
2020-04-03 00:00:00,,Burma,2020-04-03 22:52:45,20,1,0
2020-04-03 00:00:00,,Burundi,2020-04-03 22:52:45,3,0,0
2020-04-03 00:00:00,,Cabo Verde,2020-04-03 22:52:45,6,1,0
2020-04-03 00:00:00,,Cambodia,2020-04-03 22:52:45,114,0,35
2020-04-03 00:00:00,,Cameroon,2020-04-03 22:52:45,509,8,17
2020-04-03 00:00:00,,Central African Republic,2020-04-03 22:52:45,8,0,0
2020-04-03 00:00:00,,Chad,2020-04-03 22:52:45,8,0,0
2020-04-03 00:00:00,,Chile,2020-04-03 22:52:45,3737,22,427
2020-04-03 00:00:00,,Colombia,2020-04-03 22:52:45,1267,25,55
2020-04-03 00:00:00,,Congo (Brazzaville),2020-04-03 22:52:45,22,2,2
2020-04-03 00:00:00,,Congo (Kinshasa),2020-04-03 22:52:45,134,13,3
2020-04-03 00:00:00,,Costa Rica,2020-04-03 22:52:45,416,2,11
2020-04-03 00:00:00,,Croatia,2020-04-03 22:52:45,1079,8,92
2020-04-03 00:00:00,,Cuba,2020-04-03 22:52:45,269,6,15
2020-04-03 00:00:00,,Cyprus,2020-04-03 22:52:45,396,11,28
2020-04-03 00:00:00,,Czech Republic,2020-04-03 22:52:45,4091,53,72
2020-04-03 00:00:00,,Denmark,2020-04-03 22:52:45,3757,139,1193
2020-04-03 00:00:00,,Diamond Princess,2020-04-03 22:52:45,712,11,619
2020-04-03 00:00:00,,Djibouti,2020-04-03 22:52:45,49,0,8
2020-04-03 00:00:00,,Dominica,2020-04-03 22:52:45,12,0,0
2020-04-03 00:00:00,,Dominican Republic,2020-04-03 22:52:45,1488,68,16
2020-04-03 00:00:00,,Ecuador,2020-04-03 22:52:45,3368,145,65
2020-04-03 00:00:00,,Egypt,2020-04-03 22:52:45,985,66,216
2020-04-03 00:00:00,,El Salvador,2020-04-03 22:52:45,46,2,0
2020-04-03 00:00:00,,Equatorial Guinea,2020-04-03 22:52:45,16,0,1
2020-04-03 00:00:00,,Eritrea,2020-04-03 22:52:45,22,0,0
2020-04-03 00:00:00,,Estonia,2020-04-03 22:52:45,961,12,48
2020-04-03 00:00:00,,Eswatini,2020-04-03 22:52:45,9,0,0
2020-04-03 00:00:00,,Ethiopia,2020-04-03 22:52:45,35,0,3
2020-04-03 00:00:00,,Fiji,2020-04-03 22:52:45,7,0,0
2020-04-03 00:00:00,,Finland,2020-04-03 22:52:45,1615,20,300
2020-04-03 00:00:00,,France,2020-04-03 22:52:45,64338,6507,14008
2020-04-03 00:00:00,,Gabon,2020-04-03 22:52:45,21,1,1
2020-04-03 00:00:00,,Gambia,2020-04-03 22:52:45,4,1,2
2020-04-03 00:00:00,,Georgia,2020-04-03 22:52:45,155,0,28
2020-04-03 00:00:00,,Germany,2020-04-03 22:52:45,91159,1275,24575
2020-04-03 00:00:00,,Ghana,2020-04-03 22:52:45,205,5,31
2020-04-03 00:00:00,,Greece,2020-04-03 22:52:45,1613,63,78
2020-04-03 00:00:00,,Grenada,2020-04-03 22:52:45,12,0,0
2020-04-03 00:00:00,,Guatemala,2020-04-03 22:52:45,50,1,12
2020-04-03 00:00:00,,Guinea,2020-04-03 22:52:45,73,0,2
2020-04-03 00:00:00,,Guinea-Bissau,2020-04-03 22:52:45,15,0,0
2020-04-03 00:00:00,,Guyana,2020-04-03 22:52:45,23,4,0
2020-04-03 00:00:00,,Haiti,2020-04-03 22:52:45,18,0,1
2020-04-03 00:00:00,,Holy See,2020-04-03 22:52:45,7,0,0
2020-04-03 00:00:00,,Honduras,2020-04-03 22:52:45,222,15,3
2020-04-03 00:00:00,,Hungary,2020-04-03 22:52:45,623,26,43
2020-04-03 00:00:00,,Iceland,2020-04-03 22:52:45,1364,4,309
2020-04-03 00:00:00,,India,2020-04-03 22:52:45,2567,72,192
2020-04-03 00:00:00,,Indonesia,2020-04-03 22:52:45,1986,181,134
2020-04-03 00:00:00,,Iran,2020-04-03 22:52:45,53183,3294,17935
2020-04-03 00:00:00,,Iraq,2020-04-03 22:52:45,820,54,226
2020-04-03 00:00:00,,Ireland,2020-04-03 22:52:45,4273,120,5
2020-04-03 00:00:00,,Israel,2020-04-03 22:52:45,7428,40,403
2020-04-03 00:00:00,,Italy,2020-04-03 22:52:45,119827,14681,19758
2020-04-03 00:00:00,,Ivory Coast,2020-04-03 22:52:45,218,1,19
2020-04-03 00:00:00,,Jamaica,2020-04-03 22:52:45,47,3,2
2020-04-03 00:00:00,,Japan,2020-04-03 22:52:45,2617,63,514
2020-04-03 00:00:00,,Jordan,2020-04-03 22:52:45,310,5,58
2020-04-03 00:00:00,,Kazakhstan,2020-04-03 22:52:45,464,6,29
2020-04-03 00:00:00,,Kenya,2020-04-03 22:52:45,122,4,4
2020-04-03 00:00:00,,Kosovo,2020-04-03 22:52:45,126,1,10
2020-04-03 00:00:00,,Kuwait,2020-04-03 22:52:45,417,0,82
2020-04-03 00:00:00,,Kyrgyzstan,2020-04-03 22:52:45,130,1,6
2020-04-03 00:00:00,,Laos,2020-04-03 22:52:45,10,0,0
2020-04-03 00:00:00,,Latvia,2020-04-03 22:52:45,493,1,1
2020-04-03 00:00:00,,Lebanon,2020-04-03 22:52:45,508,17,50
2020-04-03 00:00:00,,Liberia,2020-04-03 22:52:45,7,0,0
2020-04-03 00:00:00,,Libya,2020-04-03 22:52:45,11,1,0
2020-04-03 00:00:00,,Liechtenstein,2020-04-03 22:52:45,75,0,0
2020-04-03 00:00:00,,Lithuania,2020-04-03 22:52:45,696,9,7
2020-04-03 00:00:00,,Luxembourg,2020-04-03 22:52:45,2612,31,500
2020-04-03 00:00:00,,MS Zaandam,2020-04-03 22:52:45,9,2,0
2020-04-03 00:00:00,,Madagascar,2020-04-03 22:52:45,70,0,0
2020-04-03 00:00:00,,Malawi,2020-04-03 22:52:45,3,0,0
2020-04-03 00:00:00,,Malaysia,2020-04-03 22:52:45,3333,53,827
2020-04-03 00:00:00,,Maldives,2020-04-03 22:52:45,19,0,13
2020-04-03 00:00:00,,Mali,2020-04-03 22:52:45,39,3,0
2020-04-03 00:00:00,,Malta,2020-04-03 22:52:45,202,0,2
2020-04-03 00:00:00,,Mauritania,2020-04-03 22:52:45,6,1,2
2020-04-03 00:00:00,,Mauritius,2020-04-03 22:52:45,186,7,0
2020-04-03 00:00:00,,Mexico,2020-04-03 22:52:45,1510,50,633
2020-04-03 00:00:00,,Moldova,2020-04-03 22:52:45,591,8,26
2020-04-03 00:00:00,,Monaco,2020-04-03 22:52:45,64,1,3
2020-04-03 00:00:00,,Mongolia,2020-04-03 22:52:45,14,0,2
2020-04-03 00:00:00,,Montenegro,2020-04-03 22:52:45,174,2,1
2020-04-03 00:00:00,,Morocco,2020-04-03 22:52:45,791,48,57
2020-04-03 00:00:00,,Mozambique,2020-04-03 22:52:45,10,0,0
2020-04-03 00:00:00,,Namibia,2020-04-03 22:52:45,14,0,3
2020-04-03 00:00:00,,Nepal,2020-04-03 22:52:45,6,0,1
2020-04-03 00:00:00,,Netherlands,2020-04-03 22:52:45,15723,1487,250
2020-04-03 00:00:00,,New Zealand,2020-04-03 22:52:45,868,1,103
2020-04-03 00:00:00,,Nicaragua,2020-04-03 22:52:45,5,1,0
2020-04-03 00:00:00,,Niger,2020-04-03 22:52:45,120,5,0
2020-04-03 00:00:00,,Nigeria,2020-04-03 22:52:45,210,4,25
2020-04-03 00:00:00,,North Macedonia,2020-04-03 22:52:45,430,12,20
2020-04-03 00:00:00,,Norway,2020-04-03 22:52:45,5370,59,32
2020-04-03 00:00:00,,Oman,2020-04-03 22:52:45,252,1,57
2020-04-03 00:00:00,,Pakistan,2020-04-03 22:52:45,2686,40,126
2020-04-03 00:00:00,,Panama,2020-04-03 22:52:45,1475,37,10
2020-04-03 00:00:00,,Papua New Guinea,2020-04-03 22:52:45,1,0,0
2020-04-03 00:00:00,,Paraguay,2020-04-03 22:52:45,92,3,6
2020-04-03 00:00:00,,Peru,2020-04-03 22:52:45,1595,61,537
2020-04-03 00:00:00,,Philippines,2020-04-03 22:52:45,3018,136,52
2020-04-03 00:00:00,,Poland,2020-04-03 22:52:45,3383,71,56
2020-04-03 00:00:00,,Portugal,2020-04-03 22:52:45,9886,246,68
2020-04-03 00:00:00,,Qatar,2020-04-03 22:52:45,1075,3,93
2020-04-03 00:00:00,,Romania,2020-04-03 22:52:45,3183,133,283
2020-04-03 00:00:00,,Russia,2020-04-03 22:52:45,4149,34,281
2020-04-03 00:00:00,,Rwanda,2020-04-03 22:52:45,89,0,0
2020-04-03 00:00:00,,Saint Kitts and Nevis,2020-04-03 22:52:45,9,0,0
2020-04-03 00:00:00,,Saint Lucia,2020-04-03 22:52:45,13,0,1
2020-04-03 00:00:00,,Saint Vincent and the Grenadines,2020-04-03 22:52:45,3,0,1
2020-04-03 00:00:00,,San Marino,2020-04-03 22:52:45,245,30,21
2020-04-03 00:00:00,,Saudi Arabia,2020-04-03 22:52:45,2039,25,351
2020-04-03 00:00:00,,Senegal,2020-04-03 22:52:45,207,1,66
2020-04-03 00:00:00,,Serbia,2020-04-03 22:52:45,1476,39,0
2020-04-03 00:00:00,,Seychelles,2020-04-03 22:52:45,10,0,0
2020-04-03 00:00:00,,Sierra Leone,2020-04-03 22:52:45,2,0,0
2020-04-03 00:00:00,,Singapore,2020-04-03 22:52:45,1114,5,282
2020-04-03 00:00:00,,Slovakia,2020-04-03 22:52:45,450,1,10
2020-04-03 00:00:00,,Slovenia,2020-04-03 22:52:45,934,20,70
2020-04-03 00:00:00,,Somalia,2020-04-03 22:52:45,7,0,1
2020-04-03 00:00:00,,South Africa,2020-04-03 22:52:45,1505,9,95
2020-04-03 00:00:00,,South Korea,2020-04-03 22:52:45,10062,174,6021
2020-04-03 00:00:00,,Spain,2020-04-03 22:52:45,119199,11198,30513
2020-04-03 00:00:00,,Sri Lanka,2020-04-03 22:52:45,159,4,24
2020-04-03 00:00:00,,Sudan,2020-04-03 22:52:45,10,2,2
2020-04-03 00:00:00,,Suriname,2020-04-03 22:52:45,10,1,0
2020-04-03 00:00:00,,Sweden,2020-04-03 22:52:45,6131,358,205
2020-04-03 00:00:00,,Switzerland,2020-04-03 22:52:45,19606,591,4846
2020-04-03 00:00:00,,Syria,2020-04-03 22:52:45,16,2,0
2020-04-03 00:00:00,,Taiwan,2020-04-03 22:52:45,348,5,50
2020-04-03 00:00:00,,Tanzania,2020-04-03 22:52:45,20,1,3
2020-04-03 00:00:00,,Thailand,2020-04-03 22:52:45,1978,19,612
2020-04-03 00:00:00,,Timor-Leste,2020-04-03 22:52:45,1,0,0
2020-04-03 00:00:00,,Togo,2020-04-03 22:52:45,40,3,17
2020-04-03 00:00:00,,Trinidad and Tobago,2020-04-03 22:52:45,98,6,1
2020-04-03 00:00:00,,Tunisia,2020-04-03 22:52:45,495,18,5
2020-04-03 00:00:00,,Turkey,2020-04-03 22:52:45,20921,425,484
2020-04-03 00:00:00,,UK,2020-04-03 22:52:45,38168,3605,135
2020-04-03 00:00:00,,Uganda,2020-04-03 22:52:45,48,0,0
2020-04-03 00:00:00,,Ukraine,2020-04-03 22:52:45,1072,27,22
2020-04-03 00:00:00,,United Arab Emirates,2020-04-03 22:52:45,1264,9,108
2020-04-03 00:00:00,,Uruguay,2020-04-03 22:52:45,369,4,68
2020-04-03 00:00:00,,Uzbekistan,2020-04-03 22:52:45,227,2,25
2020-04-03 00:00:00,,Venezuela,2020-04-03 22:52:45,153,7,52
2020-04-03 00:00:00,,Vietnam,2020-04-03 22:52:45,237,0,85
2020-04-03 00:00:00,,West Bank and Gaza,2020-04-03 22:52:45,194,1,21
2020-04-03 00:00:00,,Zambia,2020-04-03 22:52:45,39,1,2
2020-04-03 00:00:00,,Zimbabwe,2020-04-03 22:52:45,9,1,0
2020-04-03 00:00:00,Alabama,US,2020-04-03 22:52:45,1495,38,0
2020-04-03 00:00:00,Alaska,US,2020-04-03 22:52:45,157,3,0
2020-04-03 00:00:00,Alberta,Canada,2020-04-03 22:52:45,969,13,0
2020-04-03 00:00:00,Anguilla,UK,2020-04-03 22:52:45,3,0,0
2020-04-03 00:00:00,Anhui,China,2020-04-03 22:52:45,990,6,984
2020-04-03 00:00:00,Arizona,US,2020-04-03 22:52:45,1937,41,0
2020-04-03 00:00:00,Arkansas,US,2020-04-03 22:52:45,704,12,0
2020-04-03 00:00:00,Aruba,Netherlands,2020-04-03 22:52:45,62,0,1
2020-04-03 00:00:00,Australian Capital Territory,Australia,2020-04-03 22:52:45,91,1,18
2020-04-03 00:00:00,Beijing,China,2020-04-03 22:52:45,584,8,434
2020-04-03 00:00:00,Bermuda,UK,2020-04-03 22:52:45,35,0,14
2020-04-03 00:00:00,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-03 22:52:45,2,0,0
2020-04-03 00:00:00,British Columbia,Canada,2020-04-03 22:52:45,1174,31,0
2020-04-03 00:00:00,British Virgin Islands,UK,2020-04-03 22:52:45,3,0,0
2020-04-03 00:00:00,California,US,2020-04-03 22:52:45,12004,265,0
2020-04-03 00:00:00,Cayman Islands,UK,2020-04-03 22:52:45,28,1,0
2020-04-03 00:00:00,Channel Islands,UK,2020-04-03 22:52:45,232,4,13
2020-04-03 00:00:00,Chongqing,China,2020-04-03 22:52:45,579,6,570
2020-04-03 00:00:00,Colorado,US,2020-04-03 22:52:45,3742,97,0
2020-04-03 00:00:00,Connecticut,US,2020-04-03 22:52:45,4914,131,0
2020-04-03 00:00:00,Curacao,Netherlands,2020-04-03 22:52:45,11,1,3
2020-04-03 00:00:00,Delaware,US,2020-04-03 22:52:45,450,14,0
2020-04-03 00:00:00,Diamond Princess cruise ship,Canada,2020-04-03 22:52:45,0,1,0
2020-04-03 00:00:00,Diamond Princess cruise ship,US,2020-04-03 22:52:45,49,0,0
2020-04-03 00:00:00,District of Columbia,US,2020-04-03 22:52:45,757,15,0
2020-04-03 00:00:00,Faroe Islands,Denmark,2020-04-03 22:52:45,179,0,91
2020-04-03 00:00:00,Florida,US,2020-04-03 22:52:45,10268,170,0
2020-04-03 00:00:00,French Guiana,France,2020-04-03 22:52:45,57,0,22
2020-04-03 00:00:00,French Polynesia,France,2020-04-03 22:52:45,39,0,0
2020-04-03 00:00:00,Fujian,China,2020-04-03 22:52:45,349,1,300
2020-04-03 00:00:00,Gansu,China,2020-04-03 22:52:45,138,2,127
2020-04-03 00:00:00,Georgia,US,2020-04-03 22:52:45,5831,184,0
2020-04-03 00:00:00,Gibraltar,UK,2020-04-03 22:52:45,95,0,46
2020-04-03 00:00:00,Grand Princess,Canada,2020-04-03 22:52:45,13,0,0
2020-04-03 00:00:00,Grand Princess,US,2020-04-03 22:52:45,103,3,0
2020-04-03 00:00:00,Greenland,Denmark,2020-04-03 22:52:45,10,0,3
2020-04-03 00:00:00,Guadeloupe,France,2020-04-03 22:52:45,130,7,24
2020-04-03 00:00:00,Guam,US,2020-04-03 22:52:45,84,4,0
2020-04-03 00:00:00,Guangdong,China,2020-04-03 22:52:45,1514,8,1368
2020-04-03 00:00:00,Guangxi,China,2020-04-03 22:52:45,254,2,252
2020-04-03 00:00:00,Guizhou,China,2020-04-03 22:52:45,146,2,144
2020-04-03 00:00:00,Hainan,China,2020-04-03 22:52:45,168,6,162
2020-04-03 00:00:00,Hawaii,US,2020-04-03 22:52:45,319,3,0
2020-04-03 00:00:00,Hebei,China,2020-04-03 22:52:45,326,6,310
2020-04-03 00:00:00,Heilongjiang,China,2020-04-03 22:52:45,489,13,469
2020-04-03 00:00:00,Henan,China,2020-04-03 22:52:45,1276,22,1251
2020-04-03 00:00:00,Hong Kong,Hong Kong,2020-04-03 22:52:45,845,4,173
2020-04-03 00:00:00,Hubei,China,2020-04-03 22:52:45,67802,3203,63612
2020-04-03 00:00:00,Hunan,China,2020-04-03 22:52:45,1019,4,1014
2020-04-03 00:00:00,Idaho,US,2020-04-03 22:52:45,891,9,0
2020-04-03 00:00:00,Illinois,US,2020-04-03 22:52:45,8904,210,0
2020-04-03 00:00:00,Indiana,US,2020-04-03 22:52:45,3437,102,0
2020-04-03 00:00:00,Inner Mongolia,China,2020-04-03 22:52:45,117,1,74
2020-04-03 00:00:00,Iowa,US,2020-04-03 22:52:45,699,11,0
2020-04-03 00:00:00,Isle of Man,UK,2020-04-03 22:52:45,114,1,0
2020-04-03 00:00:00,Jiangsu,China,2020-04-03 22:52:45,651,0,632
2020-04-03 00:00:00,Jiangxi,China,2020-04-03 22:52:45,937,1,935
2020-04-03 00:00:00,Jilin,China,2020-04-03 22:52:45,98,1,92
2020-04-03 00:00:00,Kansas,US,2020-04-03 22:52:45,629,18,0
2020-04-03 00:00:00,Kentucky,US,2020-04-03 22:52:45,770,34,0
2020-04-03 00:00:00,Liaoning,China,2020-04-03 22:52:45,141,2,124
2020-04-03 00:00:00,Louisiana,US,2020-04-03 22:52:45,10297,370,0
2020-04-03 00:00:00,Macau,Macau,2020-04-03 22:52:45,43,0,10
2020-04-03 00:00:00,Maine,US,2020-04-03 22:52:45,432,9,0
2020-04-03 00:00:00,Manitoba,Canada,2020-04-03 22:52:45,182,2,0
2020-04-03 00:00:00,Martinique,France,2020-04-03 22:52:45,143,3,27
2020-04-03 00:00:00,Maryland,US,2020-04-03 22:52:45,2758,43,0
2020-04-03 00:00:00,Massachusetts,US,2020-04-03 22:52:45,10402,192,0
2020-04-03 00:00:00,Mayotte,France,2020-04-03 22:52:45,128,2,10
2020-04-03 00:00:00,Michigan,US,2020-04-03 22:52:45,12744,479,0
2020-04-03 00:00:00,Minnesota,US,2020-04-03 22:52:45,788,22,0
2020-04-03 00:00:00,Mississippi,US,2020-04-03 22:52:45,1358,29,0
2020-04-03 00:00:00,Missouri,US,2020-04-03 22:52:45,1864,25,0
2020-04-03 00:00:00,Montana,US,2020-04-03 22:52:45,243,5,0
2020-04-03 00:00:00,Montserrat,UK,2020-04-03 22:52:45,6,0,0
2020-04-03 00:00:00,Nebraska,US,2020-04-03 22:52:45,279,6,0
2020-04-03 00:00:00,Nevada,US,2020-04-03 22:52:45,1514,43,0
2020-04-03 00:00:00,New Brunswick,Canada,2020-04-03 22:52:45,91,0,0
2020-04-03 00:00:00,New Caledonia,France,2020-04-03 22:52:45,18,0,1
2020-04-03 00:00:00,New Hampshire,US,2020-04-03 22:52:45,479,5,0
2020-04-03 00:00:00,New Jersey,US,2020-04-03 22:52:45,29895,646,0
